%%MatrixMarket matrix coordinate  real general
800 800 2400
1 1 1.0246698249492449672715110864373855292797088623046875000000000000e+00
1 2 -1.5629654872270883764207027866177668329328298568725585937500000000e-02
1 3 -9.0401700769740279961528273133808397687971591949462890625000000000e-03
2 1 -4.9856477025491952037583587298286147415637969970703125000000000000e-02
2 2 1.1514190186626431788852187310112640261650085449218750000000000000e+00
2 3 -1.0156254163715100480303021868166979402303695678710937500000000000e-01
3 2 -1.1234618956237915621265699428477091714739799499511718750000000000e-01
3 3 1.2906764221486068944244607337168417870998382568359375000000000000e+00
3 4 -1.7833023258622776596737935506098438054323196411132812500000000000e-01
4 3 -1.9447161797932729920823646807548357173800468444824218750000000000e-01
4 4 1.4672948604406605976890887177432887256145477294921875000000000000e+00
4 5 -2.7282324246133332623642786529671866446733474731445312500000000000e-01
5 4 -2.9085317091595680460969219893740955740213394165039062500000000000e-01
5 5 1.6701699464866606170687646226724609732627868652343750000000000000e+00
5 6 -3.7931677557070403450367734876635950058698654174804687500000000000e-01
6 5 -4.0726830984410389291383580712135881185531616210937500000000000000e-01
6 6 1.9133176312982196343170926411403343081474304199218750000000000000e+00
6 7 -5.0604932145411563038095437150332145392894744873046875000000000000e-01
7 6 -5.3307273657086784446335059328703209757804870605468750000000000000e-01
7 7 2.1732584928218394715315753273898735642433166503906250000000000000e+00
7 8 -6.4018575625097173809052719661849550902843475341796875000000000000e-01
8 7 -6.7409180616856434475892001501051709055900573730468750000000000000e-01
8 8 2.4633990702631844982306574820540845394134521484375000000000000000e+00
8 9 -7.8930726409461982040483007949660532176494598388671875000000000000e-01
9 8 -8.3387849111119705103334354134858585894107818603515625000000000000e-01
9 9 2.7913780845791960061319514352362602949142456054687500000000000000e+00
9 10 -9.5749959346799906612091035640332847833633422851562500000000000000e-01
10 9 -9.8372273647326402556956281841848976910114288330078125000000000000e-01
10 10 3.0959540533542777573927651246776804327964782714843750000000000000e+00
10 11 -1.1122313168810136208008998437435366213321685791015625000000000000e+00
11 10 -1.1756250386249897932344765649759210646152496337890625000000000000e+00
11 11 3.4882305409573381993482144025620073080062866210937500000000000000e+00
11 12 -1.3126055023323481840691329125547781586647033691406250000000000000e+00
12 11 -1.3489213949728979802245021346607245504856109619140625000000000000e+00
12 12 3.8393838434997826780659124779049307107925415039062500000000000000e+00
12 13 -1.4904624485268844757968054182128980755805969238281250000000000000e+00
13 12 -1.5573719951312472442594980748253874480724334716796875000000000000e+00
13 13 4.2632030331744417139816505368798971176147460937500000000000000000e+00
13 14 -1.7058310380431949138113623121171258389949798583984375000000000000e+00
14 13 -1.7463383627702611100573903968324884772300720214843750000000000000e+00
14 14 4.6448715170442733679578850569669157266616821289062500000000000000e+00
14 15 -1.8985331542740120358558897351031191647052764892578125000000000000e+00
15 14 -1.9743932452486521178514067287323996424674987792968750000000000000e+00
15 15 5.1071594830998208180972142145037651062011718750000000000000000000e+00
15 16 -2.1327662378511691443350173358339816331863403320312500000000000000e+00
