%%MatrixMarket matrix coordinate  real general
800 800 2400
1 1 8.7261458861173779588682464236626401543617248535156250000000000000e-01
1 2 2.7813456992258922539917875838000327348709106445312500000000000000e-01
1 3 -1.5074915853432704904157901637518079951405525207519531250000000000e-01
2 1 -1.4882260509259009895188796690490562468767166137695312500000000000e-01
2 2 1.3166225258383210672263885498978197574615478515625000000000000000e+00
2 3 -1.6779992074573096827450058299291413277387619018554687500000000000e-01
3 2 -1.4690831419890948428275123660569079220294952392578125000000000000e-01
3 3 1.3098417859649160721602356716175563633441925048828125000000000000e+00
3 4 -1.6293347176600650461075758812512503936886787414550781250000000000e-01
4 3 -1.4500624143463375359530687092046719044446945190429687500000000000e-01
4 4 1.3035910810109809787604717712383717298507690429687500000000000000e+00
4 5 -1.5858483957634705863171120654442347586154937744140625000000000000e-01
5 4 -1.4311639019974495279363679856032831594347953796386718750000000000e-01
5 5 1.2977218095480154147480789106339216232299804687500000000000000000e+00
5 6 -1.5460541934827040644329088081576628610491752624511718750000000000e-01
6 5 -1.4123876389452805213409192219842225313186645507812500000000000000e-01
6 6 1.2921382187230414650969123613322153687477111816406250000000000000e+00
6 7 -1.5089945482851330194051797661813907325267791748046875000000000000e-01
7 6 -1.3937336591956600573283253652334678918123245239257812500000000000e-01
7 7 1.2867758431390030615659725299337878823280334472656250000000000000e+00
7 8 -1.4740247721943688929968629963696002960205078125000000000000000000e-01
8 7 -1.3752019967577180925566437963425414636731147766113281250000000000e-01
8 8 1.2815899718879104618451947317225858569145202636718750000000000000e+00
8 9 -1.4406977221213868034510596771724522113800048828125000000000000000e-01
9 8 -1.3567926856437198535054733383731218054890632629394531250000000000e-01
9 9 1.2765486841661679573434184931102208793163299560546875000000000000e+00
9 10 -1.4086941560179613852632485304638976231217384338378906250000000000e-01
10 9 -1.3385057598687999380615565314656123518943786621093750000000000000e-01
10 10 1.2716286120568536244235247067990712821483612060546875000000000000e+00
10 11 -1.3777803606997368612852028491033706814050674438476562500000000000e-01
11 10 -1.3203412534514538667629324208974139764904975891113281250000000000e-01
11 11 1.2668123006457878698682861795532517135143280029296875000000000000e+00
11 12 -1.3477817530064248319199293746351031586527824401855468750000000000e-01
12 11 -1.3022992004131850318771057573030702769756317138671875000000000000e-01
12 12 1.2620864520069512426658775439136661589145660400390625000000000000e+00
12 13 -1.3185653196563268396701573692553211003541946411132812500000000000e-01
13 12 -1.2843796347785962908005785720888525247573852539062500000000000000e-01
13 13 1.2574407782834895463963675865670666098594665527343750000000000000e+00
13 14 -1.2900281480562994507188534498709486797451972961425781250000000000e-01
14 13 -1.2710802638608348358317812198947649449110031127929687500000000000e-01
14 14 1.2537662854436208981212530488846823573112487792968750000000000000e+00
14 15 -1.2665825905753730351577246437955182045698165893554687500000000000e-01
15 14 -1.2631532235470627201223692281928379088640213012695312500000000000e-01
15 15 1.2512061325381362841824284259928390383720397949218750000000000000e+00
15 16 -1.2489081018343009543691835006029577925801277160644531250000000000e-01
16 15 -1.2550028836684856692329503857763484120368957519531250000000000000e-01
16 16 1.2486359086257954320586804897175170481204986572265625000000000000e+00
16 17 -1.2313562025894699003547572146999300457537174224853515625000000000e-01
17 16 -1.2466667076378719347662382688213256187736988067626953125000000000e-01
17 17 1.2460593634515668703954816010082140564918518066406250000000000000e+00
17 18 -1.2139269268777969079664558194053824990987777709960937500000000000e-01
18 17 -1.2381756394945389598838403344416292384266853332519531250000000000e-01
18 18 1.2434795948233985374287158265360631048679351806640625000000000000e+00
18 19 -1.1966203087394455817360494620515964925289154052734375000000000000e-01
19 18 -1.2295552389795187664400799576469580642879009246826171875000000000e-01
19 19 1.2408991621197296151279942932887934148311614990234375000000000000e+00
19 20 -1.1794363822177762746168383500844356603920459747314453125000000000e-01
20 19 -1.2208265254900808882698726165472180582582950592041015625000000000e-01
20 20 1.2383201706849225054440921667264774441719055175781250000000000000e+00
20 21 -1.1623751813591427783922682692718808539211750030517578125000000000e-01
21 20 -1.2120065936090447522577306926905293948948383331298828125000000000e-01
21 21 1.2357443333821991338083989830920472741127014160156250000000000000e+00
21 22 -1.1454367402129445041580879660614300519227981567382812500000000000e-01
22 21 -1.2031090439197435204565778121832408942282199859619140625000000000e-01
22 22 1.2331730136751544169015915031195618212223052978515625000000000000e+00
22 23 -1.1286210928318006485593372190123773179948329925537109375000000000e-01
23 22 -1.1941442511119480796022429558433941565454006195068359375000000000e-01
23 23 1.2306072524383397936986739296116866171360015869140625000000000000e+00
23 24 -1.1119282732714499961623744184180395677685737609863281250000000000e-01
24 23 -1.1851194960538777301017887566558783873915672302246093750000000000e-01
24 24 1.2280477811644603391982855100650340318679809570312500000000000000e+00
24 25 -1.0953583155907259394368225002835970371961593627929687500000000000e-01
25 24 -1.1760389804697675419919988826222834177315235137939453125000000000e-01
25 25 1.2254950234321286828276242886204272508621215820312500000000000000e+00
25 26 -1.0789112538515197026178782380156917497515678405761718750000000000e-01
26 25 -1.1876675029582274556450016689268522895872592926025390625000000000e-01
26 26 1.2272409214036312796736183372559025883674621582031250000000000000e+00
26 27 -1.0847417110780852023133036254876060411334037780761718750000000000e-01
27 26 -1.2233380518270323134011334786919178441166877746582031250000000000e-01
27 27 1.2339613955640615916564684084733016788959503173828125000000000000e+00
27 28 -1.1162759038135837419414286841856664977967739105224609375000000000e-01
28 27 -1.2600130418806895771233200775895966216921806335449218750000000000e-01
28 28 1.2408851004660124139888921490637585520744323730468750000000000000e+00
28 29 -1.1488379627794341464319671786142862401902675628662109375000000000e-01
29 28 -1.2976161056241344859962794089369708672165870666503906250000000000e-01
29 29 1.2479964677496659941624557177419774234294891357421875000000000000e+00
29 30 -1.1823485718725258719619120029165060259401798248291015625000000000e-01
30 29 -1.3360763755036059174940987759327981621026992797851562500000000000e-01
30 30 1.2552810611332669843420717370463535189628601074218750000000000000e+00
30 31 -1.2167342358290648973717651415427098982036113739013671875000000000e-01
31 30 -1.3753297887528420639924320312275085598230361938476562500000000000e-01
31 31 1.2627258430617347428892571770120412111282348632812500000000000000e+00
31 32 -1.2519286418645075853461889892059843987226486206054687500000000000e-01
32 31 -1.4153187621422400055415380393242230638861656188964843750000000000e-01
32 32 1.2703191068264847451985133375274017453193664550781250000000000000e+00
32 33 -1.2878723061226077239993514922389294952154159545898437500000000000e-01
33 32 -1.4559907239921404675797589334251824766397476196289062500000000000e-01
33 33 1.2780501748950510165769856030237860977649688720703125000000000000e+00
33 34 -1.3245110249583705308573655656800838187336921691894531250000000000e-01
34 33 -1.4972974434087960027284225361654534935951232910156250000000000000e-01
34 34 1.2859092609491058478710101553588174283504486083984375000000000000e+00
34 35 -1.3617951660822621984259228611335856840014457702636718750000000000e-01
35 34 -1.5391945000727780268334754509851336479187011718750000000000000000e-01
35 35 1.2938873607817109601114680117461830377578735351562500000000000000e+00
35 36 -1.3996791077443299089466677287418860942125320434570312500000000000e-01
36 35 -1.5816407633761811468708913253067294135689735412597656250000000000e-01
36 36 1.3019761451622113845871808734955266118049621582031250000000000000e+00
36 37 -1.4381206882459346418912105036724824458360671997070312500000000000e-01
37 36 -1.6245979687394077051187935012421803548932075500488281250000000000e-01
37 37 1.3101678726589482959496990588377229869365692138671875000000000000e+00
37 38 -1.4770807578500744217109286182676441967487335205078125000000000000e-01
38 37 -1.6680303748776942329712369428307283669710159301757812500000000000e-01
38 38 1.3184553190863801397370025370037183165550231933593750000000000000e+00
38 39 -1.5165228159861068868430322709173196926712989807128906250000000000e-01
39 38 -1.7119044749241127401084838766109896823763847351074218750000000000e-01
39 39 1.3268317180267343857735795609187334775924682617187500000000000000e+00
39 40 -1.5564127053432311176273117325763450935482978820800781250000000000e-01
40 39 -1.7561887509292320452836122512962901964783668518066406250000000000e-01
40 40 1.3352907102770035230321354902116581797599792480468750000000000000e+00
40 41 -1.5967183518408023523704741819528862833976745605468750000000000000e-01
41 40 -1.8008534665876649305538137468829518184065818786621093750000000000e-01
41 41 1.3438263011609470343188377228216268122196197509765625000000000000e+00
41 42 -1.6374095450218051350788073250441811978816986083984375000000000000e-01
42 41 -1.8458704910306758528726334134262287989258766174316406250000000000e-01
42 42 1.3524328242353969020683734925114549696445465087890625000000000000e+00
42 43 -1.6784577513232934453668576679774560034275054931640625000000000000e-01
43 42 -1.8912131476484048131503357126348419114947319030761718750000000000e-01
43 43 1.3611049101513315040534735089750029146671295166015625000000000000e+00
43 44 -1.7198359538649113376074240022717276588082313537597656250000000000e-01
44 43 -1.9368560839138987406116143574763555079698562622070312500000000000e-01
44 44 1.3698374598413229907833965626196004450321197509765625000000000000e+00
44 45 -1.7615185144993314447781074250087840482592582702636718750000000000e-01
45 44 -1.9827751587493960827579542183229932561516761779785156250000000000e-01
45 45 1.3786256213217900068457311135716736316680908203125000000000000000e+00
45 46 -1.8034810544685031530320884485263377428054809570312500000000000000e-01
46 45 -2.0289473445059594269856972914567450061440467834472656250000000000e-01
46 46 1.3874647695076298692384852984105236828327178955078125000000000000e+00
46 47 -1.8457003505703395429549118489376269280910491943359375000000000000e-01
47 46 -2.0753506412393563085316827709903009235858917236328125000000000000e-01
47 47 1.3963504885623310158848653372842818498611450195312500000000000000e+00
