%%MatrixMarket matrix coordinate  real general
800 800 2400
1 1 8.8388191417881656342103724455228075385093688964843750000000000000e-01
1 2 2.6686724435551040235381492493615951389074325561523437500000000000e-01
1 3 -1.5074915853432704904157901637518079951405525207519531250000000000e-01
2 1 -1.4882260509259009895188796690490562468767166137695312500000000000e-01
2 2 1.3242753869266410404748057771939784288406372070312500000000000000e+00
2 3 -1.7545278183405096927849342591798631474375724792480468750000000000e-01
3 2 -1.4690831419890948428275123660569079220294952392578125000000000000e-01
3 3 1.3152868028172242098605693172430619597434997558593750000000000000e+00
3 4 -1.6837848861831472557781808063737116754055023193359375000000000000e-01
4 3 -1.4500624143463375359530687092046719044446945190429687500000000000e-01
4 4 1.3073163618067411562151391990482807159423828125000000000000000000e+00
4 5 -1.6231012037210754139771040627238107845187187194824218750000000000e-01
5 4 -1.4311639019974495279363679856032831594347953796386718750000000000e-01
5 5 1.3000704910185758578222703363280743360519409179687500000000000000e+00
5 6 -1.5695410081883076625075545962317846715450286865234375000000000000e-01
6 5 -1.4123876389452805213409192219842225313186645507812500000000000000e-01
6 6 1.2933614768196906030794934849836863577365875244140625000000000000e+00
6 7 -1.5212271292516249543425033152743708342313766479492187500000000000e-01
7 6 -1.3937336591956600573283253652334678918123245239257812500000000000e-01
7 7 1.2870611400680882496772028389386832714080810546875000000000000000e+00
7 8 -1.4768777414852216067764345552859595045447349548339843750000000000e-01
8 7 -1.3752019967577180925566437963425414636731147766113281250000000000e-01
8 8 1.2810814590281802693993995490018278360366821289062500000000000000e+00
8 9 -1.4356125935240854341046201625431422144174575805664062500000000000e-01
9 8 -1.3567926856437198535054733383731218054890632629394531250000000000e-01
9 9 1.2753598203518161646741191361797973513603210449218750000000000000e+00
9 10 -1.3968055178744420707914741797139868140220642089843750000000000000e-01
10 9 -1.3385057598687999380615565314656123518943786621093750000000000000e-01
10 10 1.2698503137488132974652899065404199063777923583984375000000000000e+00
10 11 -1.3599973776193324814798302213603165000677108764648437500000000000e-01
11 10 -1.3203412534514538667629324208974139764904975891113281250000000000e-01
11 11 1.2645187177536267864041974462452344596385955810546875000000000000e+00
11 12 -1.3248459240848137197232858852657955139875411987304687500000000000e-01
12 11 -1.3135092441432319465555167425918625667691230773925781250000000000e-01
12 12 1.2615808444556417811099890968762338161468505859375000000000000000e+00
12 13 -1.3022992004131850318771057573030702769756317138671875000000000000e-01
13 12 -1.3102353106468919707872089475131360813975334167480468750000000000e-01
13 13 1.2594614945425488539143543675891123712062835693359375000000000000e+00
13 14 -1.2843796347785962908005785720888525247573852539062500000000000000e-01
14 13 -1.3061805281886287866122131617885315790772438049316406250000000000e-01
14 14 1.2572763118764003209548718587029725313186645507812500000000000000e+00
14 15 -1.2665825905753730351577246437955182045698165893554687500000000000e-01
15 14 -1.3014842670637016830426091473782435059547424316406250000000000000e-01
15 15 1.2550392368898002359856036491692066192626953125000000000000000000e+00
15 16 -1.2489081018343009543691835006029577925801277160644531250000000000e-01
16 15 -1.2962480207135265719564642949990229681134223937988281250000000000e-01
16 16 1.2527604223302997166200611900421790778636932373046875000000000000e+00
16 17 -1.2313562025894699003547572146999300457537174224853515625000000000e-01
17 16 -1.2905441978123660673460904035891871899366378784179687500000000000e-01
17 17 1.2504471124690161865089521597838029265403747558593750000000000000e+00
17 18 -1.2139269268777969079664558194053824990987777709960937500000000000e-01
18 17 -1.2844325262507602647410465124266920611262321472167968750000000000e-01
18 18 1.2481052834990205013809827505610883235931396484375000000000000000e+00
18 19 -1.1966203087394455817360494620515964925289154052734375000000000000e-01
19 18 -1.2779622482611235900762380879314150661230087280273437500000000000e-01
19 19 1.2457398630478899725915198359871283173561096191406250000000000000e+00
19 20 -1.1794363822177762746168383500844356603920459747314453125000000000e-01
20 19 -1.2711737557580321533734490913047920912504196166992187500000000000e-01
20 20 1.2433548937117175903210863907588645815849304199218750000000000000e+00
20 21 -1.1623751813591427783922682692718808539211750030517578125000000000e-01
21 20 -1.2640997808769469101797255916608264669775962829589843750000000000e-01
21 21 1.2409536521089892247005082026589661836624145507812500000000000000e+00
21 22 -1.1454367402129445041580879660614300519227981567382812500000000000e-01
22 21 -1.2567662250683744873391844976140419021248817443847656250000000000e-01
22 22 1.2385387317900176107343668263638392090797424316406250000000000000e+00
22 23 -1.1286210928318006485593372190123773179948329925537109375000000000e-01
23 22 -1.2491926420145406384509811914540478028357028961181640625000000000e-01
23 23 1.2361120915285990218279721375438384711742401123046875000000000000e+00
23 24 -1.1119282732714499961623744184180395677685737609863281250000000000e-01
24 23 -1.2413924879972534909278181203262647613883018493652343750000000000e-01
24 24 1.2336750803587981373254933714633807539939880371093750000000000000e+00
24 25 -1.0953583155907259394368225002835970371961593627929687500000000000e-01
25 24 -1.2333732367175552491200818394645466469228267669677734375000000000e-01
25 25 1.2312284490569076478294618937070481479167938232421875000000000000e+00
25 26 -1.0789112538515197026178782380156917497515678405761718750000000000e-01
26 25 -1.2457688200560994296051120500123943202197551727294921875000000000e-01
26 26 1.2330510531134184493140537597355432808399200439453125000000000000e+00
26 27 -1.0847417110780852023133036254876060411334037780761718750000000000e-01
27 26 -1.2819897343113945131776176822313573211431503295898437500000000000e-01
27 27 1.2398265638124978949008436757139861583709716796875000000000000000e+00
27 28 -1.1162759038135837419414286841856664977967739105224609375000000000e-01
28 27 -1.3192273753380817646885247995669487863779067993164062500000000000e-01
28 28 1.2468065338117515494786857743747532367706298828125000000000000000e+00
28 29 -1.1488379627794341464319671786142862401902675628662109375000000000e-01
29 28 -1.3574024118871169664046760772180277854204177856445312500000000000e-01
29 29 1.2539750983759643254700222314568236470222473144531250000000000000e+00
29 30 -1.1823485718725258719619120029165060259401798248291015625000000000e-01
30 29 -1.3964413350414067727101041782589163631200790405273437500000000000e-01
30 30 1.2613175570870471808859747397946193814277648925781250000000000000e+00
30 31 -1.2167342358290648973717651415427098982036113739013671875000000000e-01
31 30 -1.4362778125690930930424826783564640209078788757324218750000000000e-01
31 31 1.2688206454433599290609890886116772890090942382812500000000000000e+00
31 32 -1.2519286418645075853461889892059843987226486206054687500000000000e-01
32 31 -1.4768523348881651413577742459892760962247848510742187500000000000e-01
32 32 1.2764724641010771755134101113071665167808532714843750000000000000e+00
32 33 -1.2878723061226077239993514922389294952154159545898437500000000000e-01
33 32 -1.5181106700592750247125195528496988117694854736328125000000000000e-01
33 33 1.2842621695017644167791104337084107100963592529296875000000000000e+00
33 34 -1.3245110249583705308573655656800838187336921691894531250000000000e-01
34 33 -1.5600031554968360469892729724961100146174430847167968750000000000e-01
34 34 1.2921798321579098800526708146207965910434722900390625000000000000e+00
34 35 -1.3617951660822621984259228611335856840014457702636718750000000000e-01
35 34 -1.6024841374639828273096497923688730224967002868652343750000000000e-01
35 35 1.3002163245208313568923585989978164434432983398437500000000000000e+00
35 36 -1.3996791077443299089466677287418860942125320434570312500000000000e-01
36 35 -1.6455114211380481026303357339202193543314933776855468750000000000e-01
36 36 1.3083632109383982466965790081303566694259643554687500000000000000e+00
36 37 -1.4381206882459346418912105036724824458360671997070312500000000000e-01
37 36 -1.6890458229328614292441557154234033077955245971679687500000000000e-01
37 37 1.3166126580782935295843572021112777292728424072265625000000000000e+00
37 38 -1.4770807578500744217109286182676441967487335205078125000000000000e-01
38 37 -1.7330508079968368062573347287980141118168830871582031250000000000e-01
38 38 1.3249573623982944248211879312293604016304016113281250000000000000e+00
38 39 -1.5165228159861068868430322709173196926712989807128906250000000000e-01
39 38 -1.7774921845452462676462346280459314584732055664062500000000000000e-01
39 39 1.3333904889888477107717790204333141446113586425781250000000000000e+00
39 40 -1.5564127053432311176273117325763450935482978820800781250000000000e-01
40 39 -1.8223378440259579980065041127090808004140853881835937500000000000e-01
40 40 1.3419056195866760905488490607240237295627593994140625000000000000e+00
40 41 -1.5967183518408023523704741819528862833976745605468750000000000000e-01
41 40 -1.8675575416648260151930571737466380000114440917968750000000000000e-01
41 41 1.3504967086686630040048839873634278774261474609375000000000000000e+00
41 42 -1.6374095450218051350788073250441811978816986083984375000000000000e-01
