%%MatrixMarket matrix coordinate  real general
800 800 2400
1 1 8.7995237710742868486590850807260721921920776367187500000000000000e-01
1 2 2.7079678142689833642009489267366006970405578613281250000000000000e-01
1 3 -1.5074915853432704904157901637518079951405525207519531250000000000e-01
2 1 -1.4882260509259009895188796690490562468767166137695312500000000000e-01
2 2 1.3203703228161609573021451069507747888565063476562500000000000000e+00
2 3 -1.7154771772357069181680344627238810062408447265625000000000000000e-01
3 2 -1.4690831419890948428275123660569079220294952392578125000000000000e-01
3 3 1.3114263474441305579176741957780905067920684814453125000000000000e+00
3 4 -1.6451803324522096261262049665674567222595214843750000000000000000e-01
4 3 -1.4500624143463375359530687092046719044446945190429687500000000000e-01
4 4 1.3034992115670762657941850193310528993606567382812500000000000000e+00
4 5 -1.5849297013244251219887814841058570891618728637695312500000000000e-01
5 4 -1.4311639019974495279363679856032831594347953796386718750000000000e-01
5 5 1.2962933693964133752274392463732510805130004882812500000000000000e+00
5 6 -1.5317697919666839467822683218400925397872924804687500000000000000e-01
6 5 -1.4123876389452805213409192219842225313186645507812500000000000000e-01
6 6 1.2896228287314133176266750524519011378288269042968750000000000000e+00
6 7 -1.4838406483688534875930997714021941646933555603027343750000000000e-01
7 6 -1.3937336591956600573283253652334678918123245239257812500000000000e-01
7 7 1.2833613850924443511303252307698130607604980468750000000000000000e+00
7 8 -1.4398801917287831764191707861755276098847389221191406250000000000e-01
8 7 -1.3752019967577180925566437963425414636731147766113281250000000000e-01
8 8 1.2774213317769160802583883196348324418067932128906250000000000000e+00
8 9 -1.3990113210114440978060201814514584839344024658203125000000000000e-01
9 8 -1.3567926856437198535054733383731218054890632629394531250000000000e-01
9 9 1.2717402651018625547862939129117876291275024414062500000000000000e+00
9 10 -1.3606099653749062494689781033230246976017951965332031250000000000e-01
10 9 -1.3527929773453137296534976030670804902911186218261718750000000000e-01
10 10 1.2691298737214113945270810290821827948093414306640625000000000000e+00
10 11 -1.3385057598687999380615565314656123518943786621093750000000000000e-01
11 10 -1.3511864254903627191595205658813938498497009277343750000000000000e-01
11 11 1.2671527678941816308366696830489672720432281494140625000000000000e+00
11 12 -1.3203412534514538667629324208974139764904975891113281250000000000e-01
12 11 -1.3484094482139921677976701630541356280446052551269531250000000000e-01
12 12 1.2650708648627178032342044389224611222743988037109375000000000000e+00
